Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1661817600,34951,33612,482,51,50,0
AP,1661817600,29518,28851,135,30,34,0
EA,1661817600,0,0,0,0,0,0
EF,1661817600,70736,69601,546,115,1,0
EIC,1661817600,42125,41457,358,40,24,0
G,1661817600,32190,31434,371,28,70,0
GRZ,1661817600,35802,35070,383,32,22,0
GTH,1661817600,47030,46360,351,32,44,1
HBN,1661817600,25477,24862,422,19,24,0
IK,1661817600,42262,41506,435,0,42,0
J,1661817600,41171,40037,159,63,56,0
KYF,1661817600,24288,23517,242,12,44,0
NDH,1661817600,25990,25462,105,20,34,0
SHK,1661817600,33107,32246,227,38,59,0
SHL,1661817600,11386,11094,186,14,12,0
SLF,1661817600,37962,37162,557,30,33,1
SM,1661817600,49162,48014,691,60,46,0
SOK,1661817600,31572,30951,339,24,18,0
SOM,1661817600,24865,24473,248,22,28,1
SON,1661817600,21930,21191,290,21,41,1
UH,1661817600,38811,38067,417,36,55,0
WAK,1661817600,56751,55616,453,74,109,0
WE,1661817600,24479,24053,168,29,39,0
TH,1661817600,781565,764636,7565,790,885,4
