Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1672099200,39935,38758,518,62,15,11
AP,1672099200,32313,31923,148,18,15,0
EA,1672099200,0,0,0,0,0,0
EF,1672099200,79571,78409,591,76,0,0
EIC,1672099200,46351,45769,374,0,16,0
G,1672099200,36477,35834,398,65,32,1
GRZ,1672099200,39133,38476,433,14,16,0
GTH,1672099200,52296,51712,375,0,21,0
HBN,1672099200,28052,27439,443,15,12,0
IK,1672099200,48000,47312,448,57,32,1
J,1672099200,46481,45713,174,68,53,0
KYF,1672099200,26610,26153,263,0,4,0
NDH,1672099200,28632,28221,110,31,18,0
SHK,1672099200,37274,36559,252,35,35,1
SHL,1672099200,12780,12512,206,16,9,1
SLF,1672099200,41631,40892,589,16,24,0
SM,1672099200,56175,55209,743,40,25,0
SOK,1672099200,34211,33624,347,18,23,0
SOM,1672099200,27395,27014,262,9,15,1
SON,1672099200,24341,23835,302,12,18,0
UH,1672099200,43564,42986,433,22,8,0
WAK,1672099200,63748,62996,466,57,58,0
WE,1672099200,27192,26936,187,0,18,0
TH,1672099200,872162,858282,8062,631,467,16
