Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1643932800,15238,13635,388,89,21,0
AP,1643932800,12456,11111,119,101,48,0
EA,1643932800,0,0,0,0,0,0
EF,1643932800,28265,26309,425,199,182,0
EIC,1643932800,13369,11747,301,193,70,0
G,1643932800,13613,12412,323,106,28,1
GRZ,1643932800,17196,15773,301,72,115,0
GTH,1643932800,22613,20658,315,174,18,0
HBN,1643932800,13590,12293,380,71,12,1
IK,1643932800,18414,17007,399,150,493,0
J,1643932800,13321,11044,126,149,56,3
KYF,1643932800,10294,9460,216,65,19,0
NDH,1643932800,8773,7840,93,118,29,0
SHK,1643932800,13549,11955,193,108,39,0
SHL,1643932800,5456,4769,164,50,13,0
SLF,1643932800,17831,16664,461,88,45,0
SM,1643932800,23452,21519,559,161,29,3
SOK,1643932800,15636,14265,286,112,13,0
SOM,1643932800,10971,9827,206,67,21,0
SON,1643932800,10897,9918,267,61,8,0
UH,1643932800,16005,14414,376,180,82,0
WAK,1643932800,23970,21209,415,217,86,1
WE,1643932800,8301,7052,133,58,37,2
TH,1643932800,333210,300881,6446,2589,1464,11
