Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1671408000,39788,38524,506,36,49,0
AP,1671408000,32237,31829,147,23,11,0
EA,1671408000,0,0,0,0,0,0
EF,1671408000,79287,78113,591,73,2,0
EIC,1671408000,46223,45606,374,37,33,0
G,1671408000,36292,35648,394,29,22,2
GRZ,1671408000,39035,38349,429,16,24,0
GTH,1671408000,52129,51552,372,0,21,0
HBN,1671408000,27982,27379,443,11,11,1
IK,1671408000,47848,47126,446,36,36,0
J,1671408000,46280,45455,174,56,73,0
KYF,1671408000,26564,26073,261,20,13,0
NDH,1671408000,28521,28087,110,34,23,0
SHK,1671408000,37137,36366,244,34,29,0
SHL,1671408000,12744,12468,201,17,10,1
SLF,1671408000,41545,40791,588,27,23,1
SM,1671408000,56009,54972,741,45,45,0
SOK,1671408000,34155,33511,346,18,16,1
SOM,1671408000,27334,26921,260,23,11,0
SON,1671408000,24307,23755,302,24,16,1
UH,1671408000,43470,42862,425,59,23,0
WAK,1671408000,63588,62758,466,46,28,0
WE,1671408000,27143,26865,187,4,34,0
TH,1671408000,869618,855010,8007,668,553,7
