Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1626566400,6908,6597,293,2,1,0
AP,1626566400,4127,4048,77,0,0,0
EA,1626566400,1961,1884,76,0,0,0
EF,1626566400,8629,8351,273,0,1,0
EIC,1626566400,6249,5996,250,0,1,0
G,1626566400,5706,5501,202,0,0,0
GRZ,1626566400,7869,7615,230,4,0,0
GTH,1626566400,8684,8464,205,0,0,0
HBN,1626566400,5404,5136,248,0,2,0
IK,1626566400,6513,6295,218,0,0,0
J,1626566400,4338,4251,83,0,1,0
KYF,1626566400,3684,3539,144,0,0,0
NDH,1626566400,2939,2866,70,0,0,0
SHK,1626566400,4740,4610,127,0,0,0
SHL,1626566400,2177,2063,113,0,0,0
SLF,1626566400,6783,6494,288,0,0,0
SM,1626566400,10011,9633,370,0,0,0
SOK,1626566400,6461,6277,181,0,1,0
SOM,1626566400,4165,4032,133,0,0,0
SON,1626566400,4246,4081,163,0,0,0
UH,1626566400,6426,6161,264,0,0,0
WAK,1626566400,8311,8059,249,0,0,0
WE,1626566400,2619,2516,103,0,0,0
TH,1626566400,128950,124469,4360,6,7,0
