Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1629244800,6972,6622,293,0,1,0
AP,1629244800,4123,4042,78,1,0,0
EA,1629244800,1978,1887,78,0,0,0
EF,1629244800,8710,8395,273,0,0,0
EIC,1629244800,6281,6025,250,1,0,0
G,1629244800,5773,5538,205,7,2,0
GRZ,1629244800,7899,7648,240,2,1,0
GTH,1629244800,8734,8505,205,3,4,0
HBN,1629244800,5436,5179,249,0,1,0
IK,1629244800,6553,6316,218,3,3,0
J,1629244800,4369,4258,84,0,0,0
KYF,1629244800,3690,3541,145,0,0,0
NDH,1629244800,2961,2874,70,0,0,0
SHK,1629244800,4772,4636,128,0,0,0
SHL,1629244800,2186,2071,113,1,0,0
SLF,1629244800,6799,6503,288,0,0,0
SM,1629244800,10097,9694,371,6,1,0
SOK,1629244800,6521,6317,185,2,1,0
SOM,1629244800,4179,4032,136,0,0,0
SON,1629244800,4271,4094,164,3,1,0
UH,1629244800,6435,6166,264,0,0,0
WAK,1629244800,8346,8074,250,0,0,0
WE,1629244800,2633,2518,104,3,0,1
TH,1629244800,129718,124935,4391,32,15,1
