Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1626048000,6899,6588,293,1,1,0
AP,1626048000,4112,4035,77,0,0,0
EA,1626048000,1961,1883,75,0,0,0
EF,1626048000,8625,8349,273,0,1,0
EIC,1626048000,6247,5985,250,-2,1,0
G,1626048000,5705,5500,202,1,0,0
GRZ,1626048000,7851,7614,230,0,0,0
GTH,1626048000,8677,8460,205,0,2,0
HBN,1626048000,5391,5128,247,5,2,0
IK,1626048000,6513,6295,218,0,0,0
J,1626048000,4337,4247,83,0,0,0
KYF,1626048000,3683,3538,144,0,0,0
NDH,1626048000,2937,2866,70,1,0,0
SHK,1626048000,4737,4611,126,0,0,0
SHL,1626048000,2176,2063,113,0,0,0
SLF,1626048000,6782,6492,288,0,1,0
SM,1626048000,10004,9631,370,0,0,0
SOK,1626048000,6461,6276,181,1,1,0
SOM,1626048000,4165,4032,133,0,0,0
SON,1626048000,4247,4081,163,2,1,0
UH,1626048000,6425,6158,264,-1,0,0
WAK,1626048000,8309,8055,249,0,-2,3
WE,1626048000,2619,2513,103,0,1,0
TH,1626048000,128863,124400,4357,8,9,3
