Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1636934400,9104,7418,319,36,32,0
AP,1636934400,5638,4953,84,37,45,0
EA,1636934400,0,0,0,0,0,0
EF,1636934400,13579,11613,290,256,50,0
EIC,1636934400,8140,7263,254,20,59,1
G,1636934400,7544,6638,226,113,52,2
GRZ,1636934400,10001,8294,246,92,35,1
GTH,1636934400,12497,11211,212,191,97,1
HBN,1636934400,7066,6002,267,85,48,1
IK,1636934400,9043,8185,245,73,104,2
J,1636934400,6113,5023,91,39,20,4
KYF,1636934400,5461,4697,152,55,47,0
NDH,1636934400,3827,3476,71,5,31,0
SHK,1636934400,6479,5348,152,13,26,0
SHL,1636934400,2803,2418,122,7,28,3
SLF,1636934400,8547,7658,320,17,67,2
SM,1636934400,13233,11728,404,95,93,1
SOK,1636934400,8203,6846,195,17,30,0
SOM,1636934400,5345,4553,144,68,15,0
SON,1636934400,6063,4480,176,0,29,0
UH,1636934400,9001,7283,277,70,79,0
WAK,1636934400,13514,11710,334,58,99,0
WE,1636934400,3938,3058,111,0,19,0
TH,1636934400,175139,149855,4692,1347,1105,18
