Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1589241600,59,49,3,3,3,0
AP,1589241600,73,66,4,1,1,0
EA,1589241600,26,16,1,2,0,0
EF,1589241600,135,129,2,0,0,0
EIC,1589241600,137,115,6,-1,1,1
G,1589241600,183,142,8,0,8,0
GRZ,1589241600,538,394,38,8,3,1
GTH,1589241600,269,199,21,0,2,4
HBN,1589241600,32,22,1,1,1,0
IK,1589241600,129,115,4,0,0,0
J,1589241600,158,155,3,0,0,0
KYF,1589241600,43,40,0,0,1,0
NDH,1589241600,60,58,1,0,-1,0
SHK,1589241600,66,52,2,0,0,0
SHL,1589241600,13,11,2,0,0,0
SLF,1589241600,66,60,0,1,0,0
SM,1589241600,114,90,3,2,2,0
SOK,1589241600,135,107,12,0,0,0
SOM,1589241600,37,36,1,0,0,0
SON,1589241600,155,97,10,5,2,1
UH,1589241600,78,70,2,0,1,0
WAK,1589241600,51,38,2,6,0,1
WE,1589241600,65,62,0,0,0,0
TH,1589241600,2622,2123,126,28,24,8
