Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1632787200,7212,6788,293,17,6,0
AP,1632787200,4311,4172,79,6,10,0
EA,1632787200,1975,1897,78,0,0,0
EF,1632787200,9402,8899,275,56,2,0
EIC,1632787200,6485,6161,250,5,11,0
G,1632787200,6023,5722,206,8,11,0
GRZ,1632787200,8071,7708,240,24,1,0
GTH,1632787200,9101,8784,207,16,18,0
HBN,1632787200,5661,5335,252,8,11,0
IK,1632787200,6808,6501,219,16,10,0
J,1632787200,4660,4377,84,11,15,0
KYF,1632787200,3809,3603,145,11,6,0
NDH,1632787200,3081,2967,70,2,4,0
SHK,1632787200,4948,4701,133,16,3,0
SHL,1632787200,2266,2142,113,0,2,0
SLF,1632787200,7058,6645,290,0,8,0
SM,1632787200,10431,9910,372,52,16,0
SOK,1632787200,6628,6372,185,7,2,0
SOM,1632787200,4345,4094,136,13,6,0
SON,1632787200,4451,4172,165,3,8,0
UH,1632787200,6708,6266,265,21,18,0
WAK,1632787200,8786,8374,250,18,13,0
WE,1632787200,2794,2568,104,6,2,0
TH,1632787200,135014,128158,4411,316,183,0
