Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1625788800,6891,6588,292,0,1,0
AP,1625788800,4112,4033,77,0,1,-1
EA,1625788800,1961,1883,75,0,0,0
EF,1625788800,8625,8347,273,2,0,0
EIC,1625788800,6249,5978,250,-1,4,0
G,1625788800,5704,5500,202,0,0,0
GRZ,1625788800,7847,7614,230,0,0,2
GTH,1625788800,8674,8457,205,1,-1,1
HBN,1625788800,5386,5124,247,1,0,0
IK,1625788800,6513,6295,218,0,0,0
J,1625788800,4336,4246,83,0,1,0
KYF,1625788800,3683,3538,144,0,0,0
NDH,1625788800,2936,2866,70,0,0,0
SHK,1625788800,4737,4611,126,0,0,0
SHL,1625788800,2176,2063,113,0,0,0
SLF,1625788800,6782,6491,288,0,0,0
SM,1625788800,10004,9631,370,0,0,0
SOK,1625788800,6460,6275,181,0,4,0
SOM,1625788800,4165,4032,133,0,0,0
SON,1625788800,4245,4079,163,-5,-5,0
UH,1625788800,6426,6158,264,0,-1,1
WAK,1625788800,8307,8054,246,1,1,0
WE,1625788800,2619,2512,103,0,1,0
TH,1625788800,128838,124375,4353,-1,6,3
