Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1588723200,53,44,3,1,0,0
AP,1588723200,71,64,4,1,0,0
EA,1588723200,23,13,1,1,1,0
EF,1588723200,135,128,2,1,0,0
EIC,1588723200,135,111,4,0,0,0
G,1588723200,164,114,7,0,9,0
GRZ,1588723200,503,345,32,6,7,2
GTH,1588723200,246,155,17,3,5,2
HBN,1588723200,27,18,1,3,1,0
IK,1588723200,125,114,4,0,0,0
J,1588723200,159,154,3,1,0,0
KYF,1588723200,41,38,0,0,2,0
NDH,1588723200,59,54,1,0,0,0
SHK,1588723200,62,52,2,2,1,0
SHL,1588723200,13,11,2,0,0,0
SLF,1588723200,64,57,0,0,1,0
SM,1588723200,104,81,3,3,5,0
SOK,1588723200,131,101,12,2,4,0
SOM,1588723200,37,35,1,0,0,0
SON,1588723200,117,78,7,-1,1,1
UH,1588723200,76,66,2,0,-1,0
WAK,1588723200,44,36,1,0,1,0
WE,1588723200,63,62,0,0,2,0
TH,1588723200,2452,1931,109,23,39,5
