Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1599436800,99,78,4,0,2,0
AP,1599436800,89,81,4,0,1,0
EA,1599436800,38,33,4,0,0,0
EF,1599436800,179,167,2,0,1,0
EIC,1599436800,171,158,11,0,0,1
G,1599436800,274,249,22,0,0,0
GRZ,1599436800,689,638,48,0,1,0
GTH,1599436800,339,304,30,0,1,0
HBN,1599436800,91,88,1,0,0,0
IK,1599436800,168,152,6,0,0,0
J,1599436800,181,170,3,0,1,0
KYF,1599436800,62,62,0,0,0,0
NDH,1599436800,74,72,2,0,1,0
SHK,1599436800,86,75,3,0,0,0
SHL,1599436800,31,26,2,0,0,0
SLF,1599436800,78,77,0,0,0,0
SM,1599436800,196,187,5,0,0,0
SOK,1599436800,166,147,12,2,0,0
SOM,1599436800,56,51,1,1,3,0
SON,1599436800,312,289,22,0,0,0
UH,1599436800,99,90,3,1,0,0
WAK,1599436800,109,103,2,0,0,0
WE,1599436800,107,101,0,0,1,0
TH,1599436800,3694,3398,187,4,12,1
