Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1613520000,4639,3954,191,12,54,2
AP,1613520000,2235,1966,39,31,26,0
EA,1613520000,959,865,44,4,2,0
EF,1613520000,4893,4463,161,62,3,2
EIC,1613520000,3952,3561,139,26,23,1
G,1613520000,2951,2695,117,20,7,0
GRZ,1613520000,3432,3214,116,18,9,0
GTH,1613520000,4136,3700,137,29,36,0
HBN,1613520000,3614,3225,164,20,27,0
IK,1613520000,3262,2991,118,0,15,0
J,1613520000,2793,2630,56,6,18,1
KYF,1613520000,1982,1764,87,45,10,1
NDH,1613520000,1573,1479,42,9,12,0
SHK,1613520000,2710,2465,75,23,11,0
SHL,1613520000,1248,1095,81,7,8,0
SLF,1613520000,4270,3864,203,18,10,4
SM,1613520000,5596,4913,201,69,49,4
SOK,1613520000,3398,3070,82,20,15,0
SOM,1613520000,2049,1872,79,6,10,0
SON,1613520000,2653,2471,133,4,11,0
UH,1613520000,4374,3879,185,46,28,2
WAK,1613520000,3759,3360,141,28,13,10
WE,1613520000,1692,1521,91,7,10,0
TH,1613520000,72170,65017,2682,510,407,27
