Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1661212800,34740,33330,482,46,81,0
AP,1661212800,29392,28657,135,37,53,0
EA,1661212800,0,0,0,0,0,0
EF,1661212800,70320,69245,536,94,1,0
EIC,1661212800,41953,41254,357,47,51,0
G,1661212800,31988,31187,371,38,63,1
GRZ,1661212800,35635,34846,382,0,34,0
GTH,1661212800,46838,46107,350,37,45,0
HBN,1661212800,25397,24719,422,17,31,0
IK,1661212800,42025,41214,435,29,59,0
J,1661212800,40910,39669,152,60,89,0
KYF,1661212800,24191,23267,242,27,24,0
NDH,1661212800,25883,25371,105,49,34,0
SHK,1661212800,32953,31959,227,43,69,0
SHL,1661212800,11322,11043,185,14,8,0
SLF,1661212800,37840,36996,556,31,26,1
SM,1661212800,48914,47690,690,44,65,1
SOK,1661212800,31460,30727,336,43,33,0
SOM,1661212800,24782,24344,246,24,34,0
SON,1661212800,21803,21036,289,19,22,0
UH,1661212800,38650,37830,417,49,48,0
WAK,1661212800,56433,55077,453,73,105,1
WE,1661212800,24357,23888,167,33,34,1
TH,1661212800,777786,759456,7535,854,1009,5
