Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1626739200,6909,6605,293,-1,1,0
AP,1626739200,4118,4039,77,0,0,0
EA,1626739200,1961,1884,76,0,0,0
EF,1626739200,8635,8351,273,4,0,0
EIC,1626739200,6250,5998,250,1,2,0
G,1626739200,5708,5502,203,0,0,0
GRZ,1626739200,7871,7615,230,1,0,0
GTH,1626739200,8692,8469,205,4,0,0
HBN,1626739200,5412,5139,248,1,3,0
IK,1626739200,6514,6295,218,1,0,0
J,1626739200,4338,4252,83,0,0,0
KYF,1626739200,3684,3539,144,0,0,0
NDH,1626739200,2942,2866,70,2,0,0
SHK,1626739200,4741,4610,127,1,0,0
SHL,1626739200,2179,2063,113,2,0,0
SLF,1626739200,6784,6494,288,0,0,0
SM,1626739200,10026,9633,370,13,0,0
SOK,1626739200,6462,6277,182,0,0,0
SOM,1626739200,4166,4032,133,1,0,0
SON,1626739200,4250,4081,163,0,0,0
UH,1626739200,6426,6161,264,0,0,0
WAK,1626739200,8310,8058,249,1,1,0
WE,1626739200,2619,2516,103,0,0,0
TH,1626739200,128997,124479,4362,31,7,0
