Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1649116800,28927,21225,409,231,496,1
AP,1649116800,25113,18714,125,204,317,0
EA,1649116800,0,0,0,0,0,0
EF,1649116800,49202,46234,460,1442,1005,0
EIC,1649116800,32210,21963,323,181,552,0
G,1649116800,26823,23679,344,110,485,3
GRZ,1649116800,25510,20102,335,156,180,0
GTH,1649116800,38609,35460,319,347,476,0
HBN,1649116800,21708,17405,388,92,189,0
IK,1649116800,33406,29676,419,361,411,0
J,1649116800,31530,20972,135,254,400,0
KYF,1649116800,20519,15075,233,152,263,0
NDH,1649116800,22670,14927,100,132,326,0
SHK,1649116800,27987,20454,215,165,553,0
SHL,1649116800,9377,8240,172,63,112,0
SLF,1649116800,33410,28998,498,154,496,1
SM,1649116800,39825,36091,633,296,533,1
SOK,1649116800,27380,21242,304,148,466,1
SOM,1649116800,21787,19358,216,100,436,3
SON,1649116800,17927,13663,280,242,80,2
UH,1649116800,30935,26331,397,497,371,0
WAK,1649116800,45909,37549,425,441,733,1
WE,1649116800,18905,12550,147,294,259,-1
TH,1649116800,629669,509908,6877,6062,9139,12
