Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1612828800,4525,3625,171,19,55,13
AP,1612828800,2078,1822,37,15,14,0
EA,1612828800,924,845,29,16,6,0
EF,1612828800,4683,4204,146,17,16,0
EIC,1612828800,3766,3306,130,1,40,0
G,1612828800,2844,2588,115,7,8,1
GRZ,1612828800,3357,3112,109,3,17,2
GTH,1612828800,3918,3358,131,17,36,3
HBN,1612828800,3495,3051,151,3,-6,5
IK,1612828800,3163,2860,115,11,23,0
J,1612828800,2715,2511,43,1,26,1
KYF,1612828800,1863,1688,75,1,6,3
NDH,1612828800,1534,1387,40,0,14,0
SHK,1612828800,2567,2361,72,2,14,2
SHL,1612828800,1194,1026,76,6,15,0
SLF,1612828800,4151,3773,166,26,33,1
SM,1612828800,5224,4503,182,71,57,2
SOK,1612828800,3233,2930,68,27,26,2
SOM,1612828800,1979,1777,73,6,18,1
SON,1612828800,2617,2369,127,1,16,1
UH,1612828800,4148,3581,172,6,69,0
WAK,1612828800,3569,3184,116,63,53,2
WE,1612828800,1627,1437,88,0,11,0
TH,1612828800,69174,61298,2432,319,567,39
