Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1643328000,14660,13335,388,56,6,1
AP,1643328000,11741,10720,118,53,46,0
EA,1643328000,0,0,0,0,0,0
EF,1643328000,26864,25301,415,133,157,0
EIC,1643328000,12464,11352,301,124,46,0
G,1643328000,12958,12203,321,56,31,0
GRZ,1643328000,16708,15221,300,23,46,0
GTH,1643328000,21871,20445,314,68,4,0
HBN,1643328000,13138,11982,373,22,11,0
IK,1643328000,17617,16269,397,76,24,0
J,1643328000,12347,10625,123,62,24,0
KYF,1643328000,9904,9240,213,55,23,2
NDH,1643328000,8221,7583,93,98,39,0
SHK,1643328000,12740,11733,189,51,23,0
SHL,1643328000,5134,4677,164,20,11,0
SLF,1643328000,17388,16323,460,62,41,1
SM,1643328000,22546,21142,550,85,22,1
SOK,1643328000,15043,14113,286,66,23,0
SOM,1643328000,10521,9549,205,48,16,1
SON,1643328000,10507,9829,267,32,22,0
UH,1643328000,15243,14071,372,82,47,0
WAK,1643328000,22735,20561,414,187,20,0
WE,1643328000,7822,6855,131,32,20,0
TH,1643328000,318172,293129,6394,1491,702,6
