Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1639526400,12772,9417,349,148,157,0
AP,1639526400,9165,7152,95,140,108,0
EA,1639526400,0,0,0,0,0,0
EF,1639526400,20617,19281,330,308,431,0
EIC,1639526400,10530,9391,277,75,84,0
G,1639526400,10982,9146,277,204,175,3
GRZ,1639526400,13770,10119,269,85,127,0
GTH,1639526400,18750,15738,258,203,206,3
HBN,1639526400,11226,8186,320,132,135,8
IK,1639526400,14087,12827,325,176,195,1
J,1639526400,9287,6608,107,81,79,0
KYF,1639526400,8338,7076,164,119,89,0
NDH,1639526400,6206,5205,80,138,74,1
SHK,1639526400,10526,6792,171,97,126,2
SHL,1639526400,4331,3078,142,77,30,1
SLF,1639526400,14571,11783,375,293,218,2
SM,1639526400,19370,16319,474,344,281,0
SOK,1639526400,12894,8934,241,15,149,2
SOM,1639526400,8263,5731,161,80,67,0
SON,1639526400,9105,6692,229,102,124,6
UH,1639526400,12412,9367,331,95,100,2
WAK,1639526400,18614,15846,374,219,160,10
WE,1639526400,5961,4196,120,73,48,0
TH,1639526400,261777,208884,5469,3204,3163,41
