Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1641859200,14050,12550,382,54,101,6
AP,1641859200,10763,9841,107,48,86,1
EA,1641859200,0,0,0,0,0,0
EF,1641859200,24938,23949,395,115,41,5
EIC,1641859200,11431,10789,299,55,15,0
G,1641859200,12383,11666,316,39,72,2
GRZ,1641859200,16235,13648,294,30,134,0
GTH,1641859200,20965,19781,302,35,154,4
HBN,1641859200,12667,11044,355,39,124,7
IK,1641859200,16878,16007,389,38,69,0
J,1641859200,11051,9412,120,34,124,0
KYF,1641859200,9334,8765,199,22,33,3
NDH,1641859200,7501,7009,91,45,44,0
SHK,1641859200,12112,10458,186,32,74,3
SHL,1641859200,4920,4263,158,15,64,0
SLF,1641859200,16821,15703,440,66,62,3
SM,1641859200,21516,20295,526,70,101,0
SOK,1641859200,14511,13166,269,24,131,2
SOM,1641859200,10015,8626,193,44,73,2
SON,1641859200,10152,9161,259,13,39,4
UH,1641859200,14247,12847,346,76,36,2
WAK,1641859200,21044,19402,402,114,136,1
WE,1641859200,7189,6180,130,37,59,0
TH,1641859200,300723,274562,6158,1045,1772,45
