Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1639872000,13053,9964,353,9,122,1
AP,1639872000,9501,7574,95,38,93,0
EA,1639872000,0,0,0,0,0,0
EF,1639872000,21253,20475,330,0,150,0
EIC,1639872000,10737,9690,279,8,79,0
G,1639872000,11346,9525,279,0,177,0
GRZ,1639872000,14244,10676,273,102,173,0
GTH,1639872000,19224,16350,264,0,322,0
HBN,1639872000,11592,8604,326,0,149,0
IK,1639872000,14672,13548,339,118,218,0
J,1639872000,9822,6929,113,50,68,0
KYF,1639872000,8597,7432,184,33,90,11
NDH,1639872000,6423,5490,80,2,78,0
SHK,1639872000,10968,7141,172,24,29,1
SHL,1639872000,4477,3190,143,1,4,0
SLF,1639872000,15055,12678,380,180,279,0
SM,1639872000,19856,16890,483,-1,210,0
SOK,1639872000,13467,9590,242,96,183,0
SOM,1639872000,8718,5980,162,0,93,0
SON,1639872000,9512,7105,233,72,105,1
UH,1639872000,12902,9859,334,94,32,0
WAK,1639872000,18986,16454,376,18,184,1
WE,1639872000,6282,4445,124,0,80,0
TH,1639872000,270687,219589,5564,844,2918,15
