Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1614470400,4773,4196,203,3,10,0
AP,1614470400,2409,2170,43,0,22,0
EA,1614470400,1018,895,47,2,3,0
EF,1614470400,5191,4716,188,0,29,0
EIC,1614470400,4199,3778,144,1,11,3
G,1614470400,3091,2818,118,5,18,0
GRZ,1614470400,3651,3311,119,19,12,0
GTH,1614470400,4420,3998,146,14,39,0
HBN,1614470400,3797,3395,179,0,29,0
IK,1614470400,3428,3147,139,20,23,0
J,1614470400,2901,2725,57,1,3,0
KYF,1614470400,2189,1859,99,6,11,1
NDH,1614470400,1663,1528,43,9,8,0
SHK,1614470400,2885,2595,78,7,6,0
SHL,1614470400,1315,1153,84,1,8,0
SLF,1614470400,4415,4033,209,0,27,0
SM,1614470400,6101,5361,219,27,37,0
SOK,1614470400,3658,3273,88,23,14,0
SOM,1614470400,2234,1968,89,8,12,0
SON,1614470400,2717,2513,141,0,2,0
UH,1614470400,4622,4140,195,5,37,0
WAK,1614470400,4017,3547,144,8,7,1
WE,1614470400,1756,1611,92,0,12,0
TH,1614470400,76450,68730,2864,159,380,5
