Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1676246400,40291,39617,530,7,9,0
AP,1676246400,32524,32297,150,5,6,0
EA,1676246400,0,0,0,0,0,0
EF,1676246400,80342,79568,622,18,0,0
EIC,1676246400,46911,46409,384,0,14,0
G,1676246400,36733,36287,409,7,6,0
GRZ,1676246400,39365,38862,445,12,8,0
GTH,1676246400,52830,52336,380,28,4,0
HBN,1676246400,28168,27689,443,0,1,0
IK,1676246400,48380,47845,457,18,5,1
J,1676246400,47058,46632,183,31,16,0
KYF,1676246400,26856,26520,274,5,6,0
NDH,1676246400,29010,28808,111,11,5,0
SHK,1676246400,37626,37226,258,19,2,0
SHL,1676246400,12838,12621,209,2,1,0
SLF,1676246400,41911,41243,597,12,1,1
SM,1676246400,56709,55822,762,26,8,0
SOK,1676246400,34381,33973,353,6,4,0
SOM,1676246400,27638,27322,269,5,4,0
SON,1676246400,24542,24141,305,16,1,0
UH,1676246400,43855,43369,450,4,5,2
WAK,1676246400,64406,63719,469,32,6,0
WE,1676246400,27398,27162,195,9,3,0
TH,1676246400,879772,869468,8255,273,115,4
