Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1639958400,13091,10146,353,38,182,0
AP,1639958400,9537,7692,95,36,118,0
EA,1639958400,0,0,0,0,0,0
EF,1639958400,21670,20502,338,417,27,8
EIC,1639958400,10743,9783,280,6,93,1
G,1639958400,11453,9598,284,107,73,5
GRZ,1639958400,14291,10787,288,47,111,15
GTH,1639958400,19363,16636,264,139,286,0
HBN,1639958400,11651,8737,328,59,133,2
IK,1639958400,14854,13702,343,182,154,4
J,1639958400,9840,7002,113,18,73,0
KYF,1639958400,8632,7528,185,35,96,1
NDH,1639958400,6430,5578,83,7,88,3
SHK,1639958400,10986,7226,176,18,85,4
SHL,1639958400,4491,3277,145,14,87,2
SLF,1639958400,15126,12899,382,71,221,2
SM,1639958400,19875,17228,490,19,338,7
SOK,1639958400,13505,9735,244,38,145,2
SOM,1639958400,8859,6078,163,141,98,1
SON,1639958400,9533,7226,238,21,121,5
UH,1639958400,12987,9937,334,85,78,0
WAK,1639958400,19098,16648,376,112,194,0
WE,1639958400,6415,4534,125,133,89,1
TH,1639958400,272430,222479,5627,1743,2890,63
