Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1611532800,4193,2866,113,7,91,0
AP,1611532800,1839,1512,24,8,61,0
EA,1611532800,863,729,27,1,11,0
EF,1611532800,4155,3563,116,0,39,0
EIC,1611532800,3262,2807,107,2,37,7
G,1611532800,2684,2395,107,19,34,2
GRZ,1611532800,3165,2761,100,8,23,3
GTH,1611532800,3293,2663,116,20,71,6
HBN,1611532800,3169,2650,123,6,40,7
IK,1611532800,2869,2489,96,14,34,0
J,1611532800,2480,2061,30,37,74,0
KYF,1611532800,1703,1373,62,4,12,4
NDH,1611532800,1386,1178,39,5,18,2
SHK,1611532800,2379,1906,59,4,23,1
SHL,1611532800,1053,904,56,5,12,1
SLF,1611532800,3859,3205,143,46,67,6
SM,1611532800,4390,3622,152,41,43,2
SOK,1611532800,2984,2491,62,33,31,0
SOM,1611532800,1756,1521,55,0,19,0
SON,1611532800,2467,2127,115,4,15,11
UH,1611532800,3741,2816,130,0,50,0
WAK,1611532800,3188,2678,100,5,52,2
WE,1611532800,1494,1250,60,1,27,2
TH,1611532800,62372,51567,1992,270,884,56
