Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1614816000,4851,4294,209,12,12,0
AP,1614816000,2480,2260,49,12,18,0
EA,1614816000,1045,915,48,7,11,0
EF,1614816000,5312,4806,188,39,12,0
EIC,1614816000,4299,3870,146,41,20,1
G,1614816000,3152,2884,119,13,25,0
GRZ,1614816000,3798,3370,121,53,12,0
GTH,1614816000,4494,4115,150,37,22,0
HBN,1614816000,3911,3463,187,22,7,4
IK,1614816000,3509,3192,145,18,6,1
J,1614816000,2939,2762,59,5,9,0
KYF,1614816000,2264,1937,101,17,12,0
NDH,1614816000,1698,1556,44,24,10,0
SHK,1614816000,2948,2669,78,20,18,0
SHL,1614816000,1348,1185,85,6,13,1
SLF,1614816000,4537,4123,213,26,27,1
SM,1614816000,6248,5521,230,37,36,1
SOK,1614816000,3746,3355,89,27,33,0
SOM,1614816000,2281,2021,89,9,12,0
SON,1614816000,2762,2547,141,14,9,0
UH,1614816000,4738,4244,201,26,16,3
WAK,1614816000,4185,3635,146,57,18,1
WE,1614816000,1780,1636,92,3,8,0
TH,1614816000,78325,70360,2930,525,366,13
