Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1650844800,30536,27624,423,344,346,0
AP,1650844800,26329,23433,129,68,229,0
EA,1650844800,0,0,0,0,0,0
EF,1650844800,62760,61076,489,234,195,9
EIC,1650844800,34671,29645,329,237,343,1
G,1650844800,28163,27092,349,123,50,1
GRZ,1650844800,29306,24688,352,564,606,0
GTH,1650844800,42085,40841,330,201,199,4
HBN,1650844800,22913,20578,398,88,206,0
IK,1650844800,36794,35325,422,187,220,0
J,1650844800,33858,29063,140,179,340,0
KYF,1650844800,21669,19383,236,87,203,0
NDH,1650844800,23473,21666,101,49,303,0
SHK,1650844800,29293,26489,217,75,327,0
SHL,1650844800,10033,9501,174,38,88,0
SLF,1650844800,34922,33194,523,86,211,1
SM,1650844800,42393,40424,644,165,238,0
SOK,1650844800,28904,26745,315,71,220,0
SOM,1650844800,22626,21956,227,134,128,0
SON,1650844800,19705,16669,284,61,233,0
UH,1650844800,33321,31501,400,204,136,3
WAK,1650844800,49066,46452,440,236,450,0
WE,1650844800,20935,17230,149,102,317,0
TH,1650844800,683755,630575,7071,3533,5588,19
