Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1650326400,29860,25785,413,26,310,0
AP,1650326400,26017,22091,129,124,452,0
EA,1650326400,0,0,0,0,0,0
EF,1650326400,60594,59289,470,767,653,0
EIC,1650326400,33938,27845,328,191,325,1
G,1650326400,27809,26629,347,161,178,1
GRZ,1650326400,28320,22781,339,1408,175,4
GTH,1650326400,41567,39851,326,322,163,1
HBN,1650326400,22583,19653,392,173,282,0
IK,1650326400,35872,33812,421,309,329,1
J,1650326400,33165,26915,138,344,550,3
KYF,1650326400,21382,18073,236,182,137,0
NDH,1650326400,23219,20227,101,90,375,0
SHK,1650326400,28889,24906,217,126,489,2
SHL,1650326400,9892,9218,173,103,51,0
SLF,1650326400,34583,32371,521,182,152,2
SM,1650326400,41662,39527,643,288,263,5
SOK,1650326400,28558,25505,309,113,344,1
SOM,1650326400,22343,21601,223,55,125,0
SON,1650326400,19480,15771,284,352,131,1
UH,1650326400,32619,30768,397,306,250,0
WAK,1650326400,48143,44822,426,302,529,0
WE,1650326400,20525,15945,149,137,277,0
TH,1650326400,671020,603385,6982,6061,6540,22
