Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1665705600,37311,34982,490,87,13,0
AP,1665705600,31063,29685,138,40,2,1
EA,1665705600,0,0,0,0,0,0
EF,1665705600,75164,72877,555,152,69,0
EIC,1665705600,44390,42920,363,52,28,0
G,1665705600,34202,32874,376,75,-2,0
GRZ,1665705600,37507,36168,399,127,46,1
GTH,1665705600,50054,48500,357,100,22,0
HBN,1665705600,27013,25470,427,46,0,0
IK,1665705600,45457,43675,441,83,47,0
J,1665705600,44005,41817,163,95,8,0
KYF,1665705600,25546,24391,250,37,6,0
NDH,1665705600,27275,26283,106,59,28,0
SHK,1665705600,35331,33315,235,98,18,0
SHL,1665705600,12148,11513,191,36,2,0
SLF,1665705600,40120,38579,571,67,7,0
SM,1665705600,53217,50464,702,164,80,2
SOK,1665705600,32991,31581,344,53,7,1
SOM,1665705600,26032,25186,249,60,8,0
SON,1665705600,23247,21933,294,44,0,1
UH,1665705600,41684,40302,425,82,27,0
WAK,1665705600,60852,57854,455,152,3,0
WE,1665705600,25944,24923,174,63,8,1
TH,1665705600,830553,795292,7705,1772,427,7
