Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1652313600,31217,29551,433,28,36,1
AP,1652313600,26849,25788,129,30,3,0
EA,1652313600,0,0,0,0,0,0
EF,1652313600,63990,62782,520,63,52,1
EIC,1652313600,35989,33941,334,43,92,2
G,1652313600,28753,28035,354,23,19,0
GRZ,1652313600,31633,29300,353,2,290,0
GTH,1652313600,42953,42175,338,42,72,0
HBN,1652313600,23418,22225,398,27,13,0
IK,1652313600,37959,37031,422,67,65,0
J,1652313600,35155,32715,141,44,-13,0
KYF,1652313600,22082,20968,240,24,-2,3
NDH,1652313600,23843,23331,101,18,32,0
SHK,1652313600,29860,28599,220,28,10,1
SHL,1652313600,10324,9947,177,12,13,0
SLF,1652313600,35373,34469,541,0,23,0
SM,1652313600,43753,42319,647,58,85,0
SOK,1652313600,29392,28410,326,30,73,1
SOM,1652313600,22991,22576,236,8,34,0
SON,1652313600,20075,19086,284,10,57,0
UH,1652313600,34498,33385,411,50,94,0
WAK,1652313600,50573,48771,441,41,87,0
WE,1652313600,21707,20304,152,25,16,0
TH,1652313600,702387,675708,7198,673,1151,9
