Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1630627200,7078,6702,293,4,1,0
AP,1630627200,4177,4049,78,3,3,0
EA,1630627200,1982,1901,78,0,1,0
EF,1630627200,8888,8471,273,12,16,0
EIC,1630627200,6334,6032,250,5,0,0
G,1630627200,5829,5582,205,4,2,0
GRZ,1630627200,7924,7667,240,1,3,0
GTH,1630627200,8806,8550,206,20,8,1
HBN,1630627200,5494,5193,250,10,3,0
IK,1630627200,6604,6347,218,8,2,0
J,1630627200,4436,4280,84,14,0,0
KYF,1630627200,3714,3551,145,2,0,0
NDH,1630627200,2991,2899,70,4,2,0
SHK,1630627200,4801,4642,131,2,3,0
SHL,1630627200,2221,2081,113,10,1,0
SLF,1630627200,6844,6515,289,8,2,0
SM,1630627200,10160,9734,372,1,4,0
SOK,1630627200,6549,6322,184,1,0,0
SOM,1630627200,4209,4038,136,0,1,0
SON,1630627200,4329,4102,164,9,1,0
UH,1630627200,6450,6173,264,3,1,0
WAK,1630627200,8477,8124,250,9,0,0
WE,1630627200,2668,2527,104,5,1,0
TH,1630627200,130965,125482,4397,135,55,1
