Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1652572800,31229,29638,433,0,26,0
AP,1652572800,26864,25796,129,0,5,0
EA,1652572800,0,0,0,0,0,0
EF,1652572800,64024,63039,520,0,147,0
EIC,1652572800,36032,34182,334,0,69,0
G,1652572800,28787,28119,354,0,66,0
GRZ,1652572800,31835,30254,353,0,242,0
GTH,1652572800,43009,42300,338,0,83,0
HBN,1652572800,23437,22286,398,0,22,0
IK,1652572800,37985,37151,422,0,43,0
J,1652572800,35211,32721,141,0,1,0
KYF,1652572800,22090,20972,240,0,3,0
NDH,1652572800,23856,23372,101,0,21,0
SHK,1652572800,29871,28730,220,0,15,0
SHL,1652572800,10343,9974,178,0,28,0
SLF,1652572800,35400,34516,541,0,35,0
SM,1652572800,43805,42466,647,0,119,0
SOK,1652572800,29432,28467,326,0,6,0
SOM,1652572800,23008,22608,237,0,27,0
SON,1652572800,20092,19157,284,0,2,0
UH,1652572800,34532,33504,411,0,101,0
WAK,1652572800,50646,48887,441,0,54,0
WE,1652572800,21735,20331,152,0,10,0
TH,1652572800,703223,678470,7200,0,1125,0
