Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1664409600,36081,34576,485,91,25,0
AP,1664409600,30201,29421,136,63,7,0
EA,1664409600,0,0,0,0,0,0
EF,1664409600,72985,71334,554,141,104,0
EIC,1664409600,43227,42270,359,70,28,0
G,1664409600,33216,32343,375,59,52,0
GRZ,1664409600,36655,35712,395,115,-3,9
GTH,1664409600,48633,47469,354,108,60,0
HBN,1664409600,26099,25323,425,94,8,0
IK,1664409600,43914,42823,439,131,34,1
J,1664409600,42580,41231,163,112,39,0
KYF,1664409600,24910,24091,250,36,14,1
NDH,1664409600,26592,26033,105,28,17,0
SHK,1664409600,34085,32983,232,106,12,0
SHL,1664409600,11670,11318,189,27,7,0
SLF,1664409600,39085,37894,563,91,29,1
SM,1664409600,50952,49236,698,153,72,1
SOK,1664409600,32178,31415,340,39,4,0
SOM,1664409600,25351,24862,248,38,12,0
SON,1664409600,22581,21686,292,38,5,0
UH,1664409600,40545,39444,423,66,93,1
WAK,1664409600,58568,57021,455,125,41,0
WE,1664409600,25062,24642,172,66,28,0
TH,1664409600,805170,783127,7652,1797,688,14
