Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1649721600,29615,23626,412,53,487,2
AP,1649721600,25732,20260,129,149,360,0
EA,1649721600,0,0,0,0,0,0
EF,1649721600,57596,55646,470,1068,1195,-1
EIC,1649721600,33354,25301,326,184,637,1
G,1649721600,27437,25511,346,55,358,0
GRZ,1649721600,26409,21340,335,130,166,0
GTH,1649721600,40911,38185,324,98,365,1
HBN,1649721600,22166,18509,391,64,189,0
IK,1649721600,35127,32235,420,294,853,0
J,1649721600,32476,23982,135,463,564,0
KYF,1649721600,21019,16499,236,66,243,0
NDH,1649721600,23028,17395,100,88,309,0
SHK,1649721600,28575,22542,215,120,469,0
SHL,1649721600,9691,8872,173,82,88,0
SLF,1649721600,34143,31111,519,102,378,2
SM,1649721600,41000,38099,637,275,262,1
SOK,1649721600,28275,23418,307,75,519,0
SOM,1649721600,22162,20739,223,85,278,1
SON,1649721600,18920,14814,283,141,188,0
UH,1649721600,31882,28766,397,111,344,0
WAK,1649721600,47349,41629,426,309,777,0
WE,1649721600,20162,14278,148,134,207,0
TH,1649721600,657029,562757,6952,4146,9236,7
