Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1607817600,1766,932,18,21,59,0
AP,1607817600,688,574,8,14,10,0
EA,1607817600,217,151,5,0,3,0
EF,1607817600,2032,1516,40,11,42,0
EIC,1607817600,1287,925,25,37,19,0
G,1607817600,1292,846,41,0,17,-21
GRZ,1607817600,1708,1271,55,41,38,0
GTH,1607817600,1190,903,43,17,25,0
HBN,1607817600,1679,856,26,0,3,0
IK,1607817600,1234,885,17,36,9,0
J,1607817600,1151,830,15,46,20,0
KYF,1607817600,785,510,16,20,26,1
NDH,1607817600,544,415,10,4,11,0
SHK,1607817600,901,623,17,19,15,0
SHL,1607817600,375,176,8,21,8,0
SLF,1607817600,1269,766,26,17,30,0
SM,1607817600,1600,1222,32,20,24,0
SOK,1607817600,1255,745,17,39,44,1
SOM,1607817600,801,613,16,23,13,0
SON,1607817600,1323,865,44,30,16,0
UH,1607817600,1433,878,27,63,21,0
WAK,1607817600,1031,590,6,0,33,0
WE,1607817600,598,471,2,8,4,0
TH,1607817600,26159,17563,514,487,490,-19
