Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1640304000,13392,10639,367,63,81,7
AP,1640304000,9877,8207,99,63,82,0
EA,1640304000,0,0,0,0,0,0
EF,1640304000,22887,21323,338,191,11,-1
EIC,1640304000,10935,10121,285,20,55,0
G,1640304000,11797,10263,289,41,106,2
GRZ,1640304000,14810,11438,294,176,107,0
GTH,1640304000,19854,17459,273,70,31,0
HBN,1640304000,11920,9113,334,0,51,0
IK,1640304000,15566,14320,353,39,130,2
J,1640304000,10250,7416,113,148,77,0
KYF,1640304000,8827,7835,185,44,76,0
NDH,1640304000,6769,5910,84,28,58,0
SHK,1640304000,11431,7962,179,84,178,1
SHL,1640304000,4662,3459,150,18,21,1
SLF,1640304000,15709,13694,392,71,125,3
SM,1640304000,20462,18037,500,78,85,4
SOK,1640304000,13945,10404,249,57,154,1
SOM,1640304000,9197,6534,166,32,75,0
SON,1640304000,9796,7597,243,22,78,0
UH,1640304000,13345,10392,341,72,75,0
WAK,1640304000,19737,17343,381,73,105,1
WE,1640304000,6610,4820,125,0,67,0
TH,1640304000,281778,234286,5740,1390,1828,21
