Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1594944000,79,73,4,0,1,0
AP,1594944000,77,71,4,0,1,0
EA,1594944000,31,28,2,0,0,0
EF,1594944000,140,138,2,0,0,0
EIC,1594944000,162,153,9,0,0,0
G,1594944000,259,236,22,0,0,0
GRZ,1594944000,668,619,48,0,0,0
GTH,1594944000,318,283,30,1,0,0
HBN,1594944000,83,72,1,0,1,0
IK,1594944000,143,130,6,3,0,0
J,1594944000,163,158,3,0,0,0
KYF,1594944000,52,52,0,0,0,0
NDH,1594944000,67,64,2,1,0,0
SHK,1594944000,73,70,3,0,0,0
SHL,1594944000,21,19,2,0,0,0
SLF,1594944000,72,71,0,0,0,0
SM,1594944000,161,149,4,0,1,0
SOK,1594944000,150,138,12,0,0,0
SOM,1594944000,41,36,1,0,0,0
SON,1594944000,306,281,22,0,1,0
UH,1594944000,92,89,3,0,0,0
WAK,1594944000,90,85,2,0,0,0
WE,1594944000,72,69,0,0,0,0
TH,1594944000,3320,3084,182,5,5,0
