Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1661472000,34821,33424,482,13,3,0
AP,1661472000,29440,28719,135,12,1,0
EA,1661472000,0,0,0,0,0,0
EF,1661472000,70563,69404,542,111,60,6
EIC,1661472000,42040,41332,358,20,16,0
G,1661472000,32071,31280,371,10,7,0
GRZ,1661472000,35729,34938,383,20,10,0
GTH,1661472000,46955,46208,350,30,13,0
HBN,1661472000,25422,24773,422,4,16,0
IK,1661472000,42197,41318,435,37,29,0
J,1661472000,41040,39794,159,29,4,2
KYF,1661472000,24239,23360,242,6,0,0
NDH,1661472000,25935,25401,105,11,2,0
SHK,1661472000,33035,32086,227,10,26,0
SHL,1661472000,11353,11061,186,10,1,1
SLF,1661472000,37899,37050,556,6,3,0
SM,1661472000,49060,47834,691,33,29,0
SOK,1661472000,31532,30815,336,20,27,0
SOM,1661472000,24822,24387,246,11,8,0
SON,1661472000,21862,21069,289,13,0,0
UH,1661472000,38738,37891,417,23,4,0
WAK,1661472000,56612,55237,453,31,0,0
WE,1661472000,24421,23947,167,25,1,0
TH,1661472000,779786,761328,7552,485,260,9
