Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1663804800,35624,34388,485,69,42,2
AP,1663804800,29917,29306,136,57,13,0
EA,1663804800,0,0,0,0,0,0
EF,1663804800,72142,70903,550,111,141,0
EIC,1663804800,42839,42045,359,86,28,1
G,1663804800,32853,32104,374,26,55,0
GRZ,1663804800,36290,35569,385,24,19,1
GTH,1663804800,48006,47093,353,83,35,0
HBN,1663804800,25852,25220,424,0,17,0
IK,1663804800,43423,42486,436,95,60,0
J,1663804800,42071,40939,159,88,25,0
KYF,1663804800,24704,23997,247,24,6,2
NDH,1663804800,26399,25929,105,26,18,0
SHK,1663804800,33645,32857,230,56,14,1
SHL,1663804800,11561,11261,189,21,9,0
SLF,1663804800,38637,37692,562,71,31,0
SM,1663804800,50239,48882,697,122,44,0
SOK,1663804800,31943,31344,340,42,15,0
SOM,1663804800,25174,24745,248,27,10,0
SON,1663804800,22333,21575,291,30,8,0
UH,1663804800,40080,38979,420,87,92,1
WAK,1663804800,57862,56692,454,101,42,0
WE,1663804800,24911,24496,172,28,33,1
TH,1663804800,796505,778502,7616,1274,757,9
