Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1640995200,13702,11632,367,0,87,0
AP,1640995200,10300,9002,99,0,63,0
EA,1640995200,0,0,0,0,0,0
EF,1640995200,23753,22512,360,0,64,0
EIC,1640995200,11144,10500,296,29,30,0
G,1640995200,12082,11033,296,0,7,0
GRZ,1640995200,15383,12384,294,45,101,0
GTH,1640995200,20483,18686,283,43,19,0
HBN,1640995200,12261,9847,341,0,28,0
IK,1640995200,16400,15226,373,0,100,0
J,1640995200,10612,8245,114,1,53,0
KYF,1640995200,9074,8366,190,23,38,1
NDH,1640995200,7104,6456,86,16,54,0
SHK,1640995200,11797,9161,179,18,61,0
SHL,1640995200,4786,3814,154,4,9,0
SLF,1640995200,16274,14854,404,31,83,0
SM,1640995200,20976,19274,515,0,12,0
SOK,1640995200,14300,11781,258,18,125,0
SOM,1640995200,9624,7457,173,0,55,0
SON,1640995200,10007,8312,246,0,70,0
UH,1640995200,13776,11520,344,61,13,0
WAK,1640995200,20314,18350,388,0,58,0
WE,1640995200,6909,5453,127,0,36,0
TH,1640995200,291061,253865,5887,289,1166,1
