Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1651622400,30960,28880,427,61,110,0
AP,1651622400,26672,25267,129,45,127,0
EA,1651622400,0,0,0,0,0,0
EF,1651622400,63532,62005,504,59,38,-1
EIC,1651622400,35532,32640,330,99,240,0
G,1651622400,28513,27657,354,57,127,1
GRZ,1651622400,30625,27042,352,230,396,0
GTH,1651622400,42663,41611,335,97,67,0
HBN,1651622400,23228,21561,398,73,94,0
IK,1651622400,37612,36376,422,70,92,0
J,1651622400,34721,31812,141,109,192,0
KYF,1651622400,21953,20504,237,20,51,0
NDH,1651622400,23704,22935,101,25,135,0
SHK,1651622400,29681,28064,219,35,97,1
SHL,1651622400,10215,9764,177,30,28,0
SLF,1651622400,35183,34084,524,0,99,0
SM,1651622400,43322,41528,646,103,116,0
SOK,1651622400,29206,27898,318,31,87,2
SOM,1651622400,22893,22312,232,59,61,3
SON,1651622400,19942,18211,284,46,160,0
UH,1651622400,34110,32619,411,165,326,0
WAK,1651622400,50096,47921,441,131,263,0
WE,1651622400,21437,19531,151,52,275,0
TH,1651622400,695800,660222,7133,1597,3181,6
