Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1662940800,35258,34060,483,46,54,0
AP,1662940800,29689,29140,136,31,40,0
EA,1662940800,0,0,0,0,0,0
EF,1662940800,71493,70338,548,148,75,0
EIC,1662940800,42442,41766,358,60,35,0
G,1662940800,32508,31800,373,57,28,1
GRZ,1662940800,36039,35338,383,34,27,0
GTH,1662940800,47428,46747,351,66,35,0
HBN,1662940800,25677,25060,424,46,21,0
IK,1662940800,42851,41932,435,63,25,0
J,1662940800,41687,40535,159,75,54,0
KYF,1662940800,24507,23800,245,39,23,0
NDH,1662940800,26231,25690,105,33,41,0
SHK,1662940800,33346,32625,229,32,25,0
SHL,1662940800,11465,11196,187,14,13,0
SLF,1662940800,38251,37391,561,0,29,0
SM,1662940800,49637,48458,695,66,50,1
SOK,1662940800,31742,31182,339,20,20,0
SOM,1662940800,25000,24619,248,24,7,0
SON,1662940800,22139,21381,291,38,16,1
UH,1662940800,39490,38396,419,90,39,0
WAK,1662940800,57260,56256,453,75,78,0
WE,1662940800,24717,24304,170,42,30,2
TH,1662940800,788857,772014,7592,1099,765,5
