Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1665446400,37051,34896,489,283,28,0
AP,1665446400,30849,29641,137,130,41,1
EA,1665446400,0,0,0,0,0,0
EF,1665446400,74595,72552,555,508,28,1
EIC,1665446400,43966,42805,360,168,98,0
G,1665446400,33902,32763,376,171,87,1
GRZ,1665446400,37295,36062,396,119,38,1
GTH,1665446400,49567,48297,357,123,104,1
HBN,1665446400,26773,25451,427,408,4,1
IK,1665446400,44851,43526,441,117,67,0
J,1665446400,43678,41717,163,357,58,0
KYF,1665446400,25396,24330,250,128,35,0
NDH,1665446400,27101,26212,106,129,22,1
SHK,1665446400,34975,33242,235,257,15,2
SHL,1665446400,12041,11463,191,67,23,0
SLF,1665446400,39838,38432,566,220,93,1
SM,1665446400,52381,50157,700,338,106,2
SOK,1665446400,32764,31531,342,114,16,0
SOM,1665446400,25834,25110,249,126,33,0
SON,1665446400,23041,21892,293,131,27,0
UH,1665446400,41317,40131,425,257,88,2
WAK,1665446400,60305,57689,455,407,119,0
WE,1665446400,25697,24782,172,156,12,0
TH,1665446400,823217,792681,7685,4714,1142,14
