Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1612915200,4531,3667,181,6,42,10
AP,1612915200,2098,1832,37,20,10,0
EA,1612915200,929,847,29,5,2,0
EF,1612915200,4697,4224,146,14,20,0
EIC,1612915200,3772,3349,132,6,43,2
G,1612915200,2861,2605,115,17,17,0
GRZ,1612915200,3370,3121,109,13,9,0
GTH,1612915200,3938,3412,133,20,54,2
HBN,1612915200,3510,3098,152,15,47,1
IK,1612915200,3174,2875,116,11,15,1
J,1612915200,2723,2533,43,8,22,0
KYF,1612915200,1866,1699,77,3,11,2
NDH,1612915200,1543,1403,40,9,16,0
SHK,1612915200,2575,2374,72,8,13,0
SHL,1612915200,1203,1033,76,9,7,0
SLF,1612915200,4165,3790,168,14,17,2
SM,1612915200,5280,4568,187,56,65,5
SOK,1612915200,3270,2962,70,37,32,2
SOM,1612915200,1988,1790,75,9,13,2
SON,1612915200,2618,2385,129,1,16,2
UH,1612915200,4163,3643,172,15,62,0
WAK,1612915200,3586,3225,116,17,41,0
WE,1612915200,1637,1448,89,10,11,1
TH,1612915200,69497,61883,2464,323,585,32
