Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1615248000,4910,4340,209,25,15,0
AP,1615248000,2531,2340,50,14,17,1
EA,1615248000,1061,943,48,3,10,0
EF,1615248000,5401,4930,188,0,11,0
EIC,1615248000,4385,4002,147,20,36,0
G,1615248000,3211,2949,120,16,15,1
GRZ,1615248000,3975,3436,121,58,17,0
GTH,1615248000,4606,4202,165,16,26,1
HBN,1615248000,3975,3521,197,21,19,2
IK,1615248000,3609,3250,148,20,8,1
J,1615248000,2995,2788,59,22,8,0
KYF,1615248000,2312,2015,103,21,26,1
NDH,1615248000,1732,1601,44,15,14,0
SHK,1615248000,3000,2745,79,18,14,0
SHL,1615248000,1397,1208,88,6,3,2
SLF,1615248000,4598,4195,216,17,10,2
SM,1615248000,6408,5727,241,60,40,8
SOK,1615248000,3868,3477,95,21,24,4
SOM,1615248000,2336,2121,95,5,45,2
SON,1615248000,2783,2570,144,6,7,1
UH,1615248000,4817,4360,203,26,24,1
WAK,1615248000,4391,3763,154,72,21,7
WE,1615248000,1810,1660,93,2,8,0
TH,1615248000,80111,72143,3007,484,418,34
