Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1604966400,441,282,4,0,11,0
AP,1604966400,375,263,7,14,15,1
EA,1604966400,93,64,4,1,1,0
EF,1604966400,855,601,9,5,41,1
EIC,1604966400,587,376,14,10,22,0
G,1604966400,567,401,24,4,10,0
GRZ,1604966400,910,769,48,6,6,0
GTH,1604966400,560,457,31,7,9,0
HBN,1604966400,400,181,1,43,15,0
IK,1604966400,378,296,7,1,4,0
J,1604966400,467,380,4,11,10,0
KYF,1604966400,202,117,1,18,5,0
NDH,1604966400,176,132,2,2,5,0
SHK,1604966400,383,261,6,14,6,1
SHL,1604966400,96,64,2,7,2,0
SLF,1604966400,285,178,1,9,6,0
SM,1604966400,589,446,12,18,16,0
SOK,1604966400,335,263,12,5,1,0
SOM,1604966400,257,214,2,9,5,0
SON,1604966400,436,360,28,4,1,1
UH,1604966400,371,246,6,7,6,0
WAK,1604966400,270,225,3,0,2,0
WE,1604966400,342,248,0,8,11,0
TH,1604966400,9375,6824,228,203,210,4
