Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1643241600,14604,13329,387,61,28,0
AP,1643241600,11688,10674,118,104,55,0
EA,1643241600,0,0,0,0,0,0
EF,1643241600,26731,25144,415,178,125,10
EIC,1643241600,12340,11306,301,147,37,0
G,1643241600,12902,12172,321,61,35,0
GRZ,1643241600,16685,15175,300,35,91,0
GTH,1643241600,21803,20441,314,110,3,0
HBN,1643241600,13116,11971,373,71,14,1
IK,1643241600,17541,16245,397,86,21,1
J,1643241600,12285,10601,123,117,63,0
KYF,1643241600,9849,9217,211,37,27,0
NDH,1643241600,8123,7544,93,68,24,0
SHK,1643241600,12689,11710,189,84,49,0
SHL,1643241600,5114,4666,164,23,17,0
SLF,1643241600,17326,16282,459,33,49,0
SM,1643241600,22461,21120,549,96,40,2
SOK,1643241600,14977,14090,286,47,31,0
SOM,1643241600,10473,9533,204,76,32,0
SON,1643241600,10475,9807,267,42,20,1
UH,1643241600,15161,14024,372,130,32,0
WAK,1643241600,22548,20541,414,166,66,0
WE,1643241600,7790,6835,131,97,23,0
TH,1643241600,316681,292427,6388,1869,882,15
