Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1639440000,12624,9260,349,92,123,1
AP,1639440000,9025,7044,95,198,126,0
EA,1639440000,0,0,0,0,0,0
EF,1639440000,20309,18850,330,378,746,7
EIC,1639440000,10455,9307,277,110,109,3
G,1639440000,10778,8971,274,96,191,1
GRZ,1639440000,13685,9992,269,137,82,0
GTH,1639440000,18547,15532,255,13,193,0
HBN,1639440000,11094,8051,312,200,123,0
IK,1639440000,13911,12632,324,246,221,2
J,1639440000,9206,6529,107,134,76,0
KYF,1639440000,8219,6987,164,80,92,1
NDH,1639440000,6068,5131,79,98,96,0
SHK,1639440000,10429,6666,169,163,126,3
SHL,1639440000,4254,3048,141,90,38,1
SLF,1639440000,14278,11565,373,256,280,0
SM,1639440000,19026,16038,474,358,184,3
SOK,1639440000,12879,8785,239,201,186,3
SOM,1639440000,8183,5664,161,79,59,1
SON,1639440000,9003,6568,223,-1,88,0
UH,1639440000,12317,9267,329,153,138,0
WAK,1639440000,18395,15686,364,323,193,1
WE,1639440000,5888,4148,120,13,64,0
TH,1639440000,258573,205721,5428,3417,3534,27
