Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1667606400,38516,36437,493,0,67,0
AP,1667606400,31758,30529,142,0,1,0
EA,1667606400,0,0,0,0,0,0
EF,1667606400,77352,75678,555,0,181,0
EIC,1667606400,45423,44405,365,0,27,0
G,1667606400,35240,34302,384,0,15,0
GRZ,1667606400,38294,37237,413,0,33,0
GTH,1667606400,51359,50510,371,0,24,0
HBN,1667606400,27647,26108,435,0,0,0
IK,1667606400,46841,45796,445,0,62,0
J,1667606400,45081,43223,173,0,10,0
KYF,1667606400,26129,25050,255,0,3,0
NDH,1667606400,27888,27094,107,0,18,0
SHK,1667606400,36290,34616,241,0,43,0
SHL,1667606400,12465,12085,195,0,1,0
SLF,1667606400,40948,39871,580,0,1,0
SM,1667606400,54785,53310,726,0,17,0
SOK,1667606400,33589,32340,344,0,4,0
SOM,1667606400,26806,26132,253,0,2,0
SON,1667606400,23855,22631,299,0,1,0
UH,1667606400,42776,41873,425,0,9,0
WAK,1667606400,62646,60881,458,0,1,0
WE,1667606400,26686,26120,179,0,1,0
TH,1667606400,852374,826228,7838,0,521,0
