Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1623456000,6863,6516,291,0,0,0
AP,1623456000,4126,4024,78,0,6,0
EA,1623456000,1948,1849,75,5,0,0
EF,1623456000,8609,8276,272,2,6,2
EIC,1623456000,6214,5957,236,0,5,0
G,1623456000,5688,5464,199,1,3,0
GRZ,1623456000,7843,7471,225,2,2,0
GTH,1623456000,8638,8350,204,9,8,0
HBN,1623456000,5356,5059,240,0,7,0
IK,1623456000,6504,6260,218,2,2,0
J,1623456000,4334,4225,81,0,3,0
KYF,1623456000,3665,3484,142,2,1,0
NDH,1623456000,2933,2852,70,0,0,0
SHK,1623456000,4717,4580,122,0,0,0
SHL,1623456000,2173,2048,113,0,0,0
SLF,1623456000,6773,6447,286,3,2,0
SM,1623456000,9998,9574,368,1,6,0
SOK,1623456000,6434,6224,174,0,3,0
SOM,1623456000,4161,4010,130,1,4,0
SON,1623456000,4237,4015,162,3,6,0
UH,1623456000,6381,6026,257,9,1,0
WAK,1623456000,8271,7977,240,1,2,0
WE,1623456000,2612,2495,102,0,1,0
TH,1623456000,128478,123183,4285,41,68,2
