Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1652227200,31189,29515,432,39,110,0
AP,1652227200,26819,25785,129,50,81,0
EA,1652227200,0,0,0,0,0,0
EF,1652227200,63927,62730,519,85,60,3
EIC,1652227200,35946,33849,332,51,203,0
G,1652227200,28730,28016,354,69,65,0
GRZ,1652227200,31631,29010,353,230,453,1
GTH,1652227200,42911,42103,338,39,53,3
HBN,1652227200,23391,22212,398,31,159,0
IK,1652227200,37892,36966,422,62,72,0
J,1652227200,35111,32728,141,103,157,0
KYF,1652227200,22058,20970,237,9,76,0
NDH,1652227200,23825,23299,101,14,31,0
SHK,1652227200,29832,28589,219,36,87,0
SHL,1652227200,10312,9934,177,14,18,0
SLF,1652227200,35373,34446,541,40,46,1
SM,1652227200,43695,42234,647,58,63,-1
SOK,1652227200,29362,28337,325,40,99,4
SOM,1652227200,22983,22542,236,19,36,0
SON,1652227200,20065,19029,284,45,88,0
UH,1652227200,34448,33291,411,73,148,0
WAK,1652227200,50532,48684,441,93,151,0
WE,1652227200,21682,20288,152,42,117,0
TH,1652227200,701714,674557,7189,1242,2373,11
