Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1609372800,2973,1343,45,135,50,3
AP,1609372800,1087,854,10,36,16,0
EA,1609372800,582,320,8,25,16,0
EF,1609372800,2994,2365,63,89,41,0
EIC,1609372800,2267,1611,64,36,59,0
G,1609372800,2143,1509,80,36,50,0
GRZ,1609372800,2381,1889,72,32,15,0
GTH,1609372800,1953,1498,65,51,37,1
HBN,1609372800,2366,1788,63,58,73,0
IK,1609372800,2057,1464,45,63,42,0
J,1609372800,1789,1186,17,73,13,0
KYF,1609372800,1147,913,29,27,31,0
NDH,1609372800,889,663,19,68,11,0
SHK,1609372800,1597,1026,29,57,26,1
SHL,1609372800,735,504,19,25,38,1
SLF,1609372800,2338,1586,68,22,72,0
SM,1609372800,2828,2221,75,124,85,8
SOK,1609372800,2121,1546,41,65,27,0
SOM,1609372800,1238,921,26,38,24,0
SON,1609372800,1953,1458,72,37,41,2
UH,1609372800,2600,1601,53,14,29,0
WAK,1609372800,2255,1459,23,118,28,0
WE,1609372800,985,735,26,15,27,1
TH,1609372800,43278,30460,1012,1244,851,17
