Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1597968000,79,75,4,0,0,0
AP,1597968000,83,76,4,-1,0,0
EA,1597968000,36,32,4,0,0,0
EF,1597968000,166,151,2,0,0,0
EIC,1597968000,163,153,10,0,1,0
G,1597968000,271,244,22,0,1,0
GRZ,1597968000,682,625,48,0,1,0
GTH,1597968000,330,293,30,0,0,0
HBN,1597968000,90,83,1,0,0,0
IK,1597968000,158,145,6,1,0,0
J,1597968000,168,160,3,0,0,0
KYF,1597968000,58,55,0,2,0,0
NDH,1597968000,74,68,2,0,0,0
SHK,1597968000,77,70,3,2,0,0
SHL,1597968000,29,19,2,3,0,0
SLF,1597968000,78,72,0,3,0,0
SM,1597968000,191,166,5,1,0,0
SOK,1597968000,159,144,12,0,0,0
SOM,1597968000,49,45,1,2,1,0
SON,1597968000,312,287,22,1,0,0
UH,1597968000,93,90,3,0,1,0
WAK,1597968000,102,97,2,1,0,0
WE,1597968000,98,93,0,1,0,0
TH,1597968000,3546,3243,186,16,5,0
