Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1615420800,4993,4383,208,39,14,-1
AP,1615420800,2562,2368,50,11,15,0
EA,1615420800,1084,961,49,19,10,0
EF,1615420800,5511,5061,198,36,66,6
EIC,1615420800,4445,4040,148,25,24,0
G,1615420800,3255,2968,120,15,10,0
GRZ,1615420800,4174,3515,122,97,42,0
GTH,1615420800,4707,4248,168,49,21,1
HBN,1615420800,4008,3563,197,12,27,0
IK,1615420800,3675,3273,152,25,16,4
J,1615420800,3013,2802,59,10,9,0
KYF,1615420800,2366,2069,105,20,33,0
NDH,1615420800,1761,1612,44,20,4,0
SHK,1615420800,3044,2778,79,17,14,0
SHL,1615420800,1421,1231,88,7,11,0
SLF,1615420800,4645,4220,221,27,15,3
SM,1615420800,6585,5821,243,101,43,2
SOK,1615420800,3911,3539,98,0,29,0
SOM,1615420800,2386,2146,95,23,13,0
SON,1615420800,2802,2579,144,19,4,0
UH,1615420800,4878,4410,208,23,20,0
WAK,1615420800,4502,3845,156,70,49,1
WE,1615420800,1819,1669,93,0,6,0
TH,1615420800,81547,73101,3045,665,495,16
