Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1663891200,35698,34398,485,74,10,0
AP,1663891200,29937,29306,136,20,0,0
EA,1663891200,0,0,0,0,0,0
EF,1663891200,72270,71005,550,128,102,0
EIC,1663891200,42891,42072,359,52,27,0
G,1663891200,32941,32115,374,88,11,0
GRZ,1663891200,36381,35594,385,91,25,0
GTH,1663891200,48090,47115,353,84,22,0
HBN,1663891200,25875,25234,424,23,14,0
IK,1663891200,43483,42514,436,60,28,0
J,1663891200,42147,40941,159,76,2,0
KYF,1663891200,24732,23997,247,28,0,0
NDH,1663891200,26429,25945,105,30,16,0
SHK,1663891200,33731,32873,230,86,16,0
SHL,1663891200,11572,11263,189,11,2,0
SLF,1663891200,38637,37695,562,0,3,0
SM,1663891200,50360,48901,697,121,19,0
SOK,1663891200,31988,31359,340,45,15,0
SOM,1663891200,25208,24748,248,34,3,0
SON,1663891200,22388,21575,291,55,0,0
UH,1663891200,40157,38982,420,77,3,0
WAK,1663891200,57995,56692,454,133,0,0
WE,1663891200,24946,24499,172,35,3,0
TH,1663891200,797856,778823,7616,1351,321,0
