Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1610236800,3494,1778,61,49,12,13
AP,1610236800,1295,1080,18,0,36,0
EA,1610236800,743,452,18,18,12,0
EF,1610236800,3477,2886,83,19,44,0
EIC,1610236800,2758,2098,78,31,39,0
G,1610236800,2400,1939,93,0,46,0
GRZ,1610236800,2737,2171,87,19,21,0
GTH,1610236800,2472,1870,80,43,52,1
HBN,1610236800,2678,2047,84,0,78,0
IK,1610236800,2461,1954,61,11,42,0
J,1610236800,2079,1533,22,10,18,0
KYF,1610236800,1355,1097,38,12,11,0
NDH,1610236800,1111,850,27,0,27,1
SHK,1610236800,1916,1316,46,0,26,0
SHL,1610236800,911,653,31,3,17,0
SLF,1610236800,2929,2151,89,5,70,0
SM,1610236800,3561,2810,111,43,60,16
SOK,1610236800,2536,1998,53,10,59,0
SOM,1610236800,1468,1165,39,1,28,1
SON,1610236800,2196,1755,84,0,17,0
UH,1610236800,3117,1775,90,35,15,0
WAK,1610236800,2752,1860,30,25,50,0
WE,1610236800,1160,950,31,0,27,0
TH,1610236800,51606,38188,1354,334,807,32
