Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1658880000,33719,31801,473,87,43,1
AP,1658880000,28769,27563,132,50,48,0
EA,1658880000,0,0,0,0,0,0
EF,1658880000,68687,66899,536,185,35,0
EIC,1658880000,41091,39154,349,97,98,0
G,1658880000,30982,29880,366,97,56,0
GRZ,1658880000,34938,33774,372,141,49,0
GTH,1658880000,45840,44758,342,89,94,0
HBN,1658880000,24889,23972,418,49,22,0
IK,1658880000,40962,39861,431,76,49,0
J,1658880000,39754,37254,145,184,14,0
KYF,1658880000,23509,22469,241,25,31,0
NDH,1658880000,25387,24526,105,38,33,0
SHK,1658880000,32114,30620,225,83,35,1
SHL,1658880000,11084,10651,182,20,16,0
SLF,1658880000,37120,35920,549,73,64,0
SM,1658880000,47584,45695,679,120,101,0
SOK,1658880000,30801,29851,333,57,20,0
SOM,1658880000,24206,23623,242,48,32,0
SON,1658880000,21283,20337,287,32,17,0
UH,1658880000,37657,36374,417,74,101,1
WAK,1658880000,54995,53025,450,193,117,0
WE,1658880000,23699,22654,162,29,46,0
TH,1658880000,759070,730661,7436,1847,1121,3
