Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1596844800,79,75,4,0,0,0
AP,1596844800,82,73,4,0,0,0
EA,1596844800,36,30,2,0,0,0
EF,1596844800,150,141,2,0,0,0
EIC,1596844800,163,153,9,1,0,0
G,1596844800,266,239,22,0,0,0
GRZ,1596844800,670,620,48,0,0,0
GTH,1596844800,323,289,30,1,0,0
HBN,1596844800,86,81,1,0,0,0
IK,1596844800,152,140,6,1,0,0
J,1596844800,163,160,3,0,0,0
KYF,1596844800,55,55,0,0,0,0
NDH,1596844800,68,65,2,0,0,0
SHK,1596844800,73,70,3,0,0,0
SHL,1596844800,21,19,2,0,0,0
SLF,1596844800,72,72,0,0,0,0
SM,1596844800,175,158,5,0,0,0
SOK,1596844800,156,139,12,0,0,0
SOM,1596844800,44,41,1,0,0,0
SON,1596844800,309,287,22,2,2,0
UH,1596844800,92,89,3,0,0,0
WAK,1596844800,98,90,2,0,1,0
WE,1596844800,92,87,0,0,0,0
TH,1596844800,3425,3173,183,5,3,0
