Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1624060800,6876,6557,291,4,1,0
AP,1624060800,4127,4042,78,0,0,0
EA,1624060800,1952,1854,75,0,0,0
EF,1624060800,8618,8325,272,0,5,0
EIC,1624060800,6216,5962,247,0,1,0
G,1624060800,5696,5482,199,0,1,0
GRZ,1624060800,7844,7563,227,0,5,0
GTH,1624060800,8650,8405,204,0,4,0
HBN,1624060800,5364,5096,241,0,1,0
IK,1624060800,6508,6279,218,1,1,0
J,1624060800,4332,4240,82,0,0,0
KYF,1624060800,3680,3510,143,2,4,0
NDH,1624060800,2935,2860,70,0,1,0
SHK,1624060800,4721,4593,124,1,0,0
SHL,1624060800,2176,2057,113,0,1,0
SLF,1624060800,6781,6472,287,0,3,0
SM,1624060800,10000,9612,368,0,3,0
SOK,1624060800,6438,6249,176,0,1,0
SOM,1624060800,4163,4029,130,0,1,0
SON,1624060800,4250,4060,163,0,5,0
UH,1624060800,6417,6088,257,9,5,0
WAK,1624060800,8285,7996,245,1,2,0
WE,1624060800,2613,2504,102,0,1,0
TH,1624060800,128642,123835,4312,18,46,0
