Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1619654400,6403,5381,254,39,8,2
AP,1619654400,3713,3338,63,32,44,0
EA,1619654400,1715,1502,61,19,9,0
EF,1619654400,7784,7044,238,44,113,0
EIC,1619654400,5773,5303,222,20,27,1
G,1619654400,5216,4651,183,34,32,5
GRZ,1619654400,7286,5823,186,35,69,5
GTH,1619654400,7463,6731,192,84,58,2
HBN,1619654400,4717,4247,223,38,19,0
IK,1619654400,5801,5122,197,33,40,0
J,1619654400,3962,3632,67,18,17,0
KYF,1619654400,3270,2943,128,14,23,0
NDH,1619654400,2377,2115,56,10,14,0
SHK,1619654400,4276,3847,97,37,24,0
SHL,1619654400,2015,1765,103,10,18,1
SLF,1619654400,6160,5420,257,78,45,1
SM,1619654400,9208,8413,331,22,57,0
SOK,1619654400,5824,5287,149,26,35,4
SOM,1619654400,3676,3269,114,35,38,0
SON,1619654400,3658,2924,152,32,2,1
UH,1619654400,5747,5305,229,28,15,0
WAK,1619654400,7506,6553,214,49,45,1
WE,1619654400,2369,2106,97,12,12,0
TH,1619654400,115919,102721,3813,749,764,23
