Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1637366400,9789,7603,323,110,41,1
AP,1637366400,6128,5153,89,74,36,0
EA,1637366400,0,0,0,0,0,0
EF,1637366400,14433,12323,295,1,78,0
EIC,1637366400,8582,7541,260,70,37,0
G,1637366400,7934,6857,234,0,18,0
GRZ,1637366400,10547,8472,248,254,2,0
GTH,1637366400,13047,11734,216,0,103,0
HBN,1637366400,7581,6217,276,79,44,0
IK,1637366400,9695,8696,251,105,102,0
J,1637366400,6523,5186,95,90,25,0
KYF,1637366400,5940,4953,154,63,58,0
NDH,1637366400,4147,3637,71,31,30,0
SHK,1637366400,7075,5468,154,150,24,0
SHL,1637366400,3064,2539,124,57,22,0
SLF,1637366400,9247,7971,323,143,67,1
SM,1637366400,13794,12187,418,92,99,2
SOK,1637366400,9017,6978,203,202,14,0
SOM,1637366400,5549,4656,148,0,19,0
SON,1637366400,6551,4645,183,58,25,0
UH,1637366400,9451,7559,280,104,5,0
WAK,1637366400,14393,12138,339,91,70,0
WE,1637366400,4193,3176,111,22,14,0
TH,1637366400,186680,155689,4795,1796,933,4
