Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1623888000,6871,6553,291,1,11,0
AP,1623888000,4127,4037,78,0,1,0
EA,1623888000,1952,1854,75,0,1,0
EF,1623888000,8616,8311,272,0,13,0
EIC,1623888000,6216,5961,247,0,5,0
G,1623888000,5695,5480,199,2,2,0
GRZ,1623888000,7844,7548,226,0,9,0
GTH,1623888000,8647,8397,204,3,8,0
HBN,1623888000,5362,5089,241,0,4,1
IK,1623888000,6507,6273,218,0,1,0
J,1623888000,4332,4239,82,0,3,0
KYF,1623888000,3674,3499,143,0,5,0
NDH,1623888000,2934,2857,70,0,0,0
SHK,1623888000,4721,4594,124,2,4,0
SHL,1623888000,2175,2055,113,-1,1,0
SLF,1623888000,6781,6466,287,0,4,0
SM,1623888000,10000,9602,368,1,9,0
SOK,1623888000,6437,6244,176,1,2,1
SOM,1623888000,4163,4028,130,0,4,0
SON,1623888000,4246,4050,163,3,2,0
UH,1623888000,6403,6070,257,1,11,0
WAK,1623888000,8282,7994,245,6,2,2
WE,1623888000,2613,2500,102,0,1,0
TH,1623888000,128598,123701,4311,19,103,4
