Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1602028800,118,107,4,2,0,0
AP,1602028800,151,133,6,0,-1,0
EA,1602028800,44,39,4,0,0,0
EF,1602028800,248,227,2,0,0,0
EIC,1602028800,178,167,11,0,0,0
G,1602028800,294,259,22,0,0,0
GRZ,1602028800,706,648,48,1,0,0
GTH,1602028800,368,335,30,3,0,0
HBN,1602028800,96,93,1,0,0,0
IK,1602028800,218,203,7,0,1,0
J,1602028800,227,206,3,0,1,0
KYF,1602028800,68,64,0,0,0,0
NDH,1602028800,76,74,2,0,0,0
SHK,1602028800,112,96,3,3,1,0
SHL,1602028800,36,31,2,2,0,0
SLF,1602028800,111,90,0,2,-1,0
SM,1602028800,208,193,6,0,0,0
SOK,1602028800,205,167,12,0,3,0
SOM,1602028800,67,62,1,0,0,0
SON,1602028800,323,301,22,0,1,0
UH,1602028800,118,110,3,1,1,0
WAK,1602028800,145,130,2,3,2,0
WE,1602028800,143,124,0,2,1,0
TH,1602028800,4260,3859,191,19,9,0
